ID,NAME,COUNTRY,Full name,Born,Died,Current age,Major teams,Education,Height,Nickname,Playing role,Batting style,Bowling style,Other,Relation,In a nutshell,DESCRIPTION,AWARDS,BATTING_Tests_Mat,BATTING_Tests_Inns,BATTING_Tests_NO,BATTING_Tests_Runs,BATTING_Tests_HS,BATTING_Tests_Ave,BATTING_Tests_BF,BATTING_Tests_SR,BATTING_Tests_100,BATTING_Tests_50,BATTING_Tests_4s,BATTING_Tests_6s,BATTING_Tests_Ct,BATTING_Tests_St,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_ODIs_4s,BATTING_ODIs_6s,BATTING_ODIs_Ct,BATTING_ODIs_St,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_HS,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BATTING_T20Is_4s,BATTING_T20Is_6s,BATTING_T20Is_Ct,BATTING_T20Is_St,BATTING_First-class_Mat,BATTING_First-class_Inns,BATTING_First-class_NO,BATTING_First-class_Runs,BATTING_First-class_HS,BATTING_First-class_Ave,BATTING_First-class_BF,BATTING_First-class_SR,BATTING_First-class_100,BATTING_First-class_50,BATTING_First-class_4s,BATTING_First-class_6s,BATTING_First-class_Ct,BATTING_First-class_St,BATTING_List A_Mat,BATTING_List A_Inns,BATTING_List A_NO,BATTING_List A_Runs,BATTING_List A_HS,BATTING_List A_Ave,BATTING_List A_BF,BATTING_List A_SR,BATTING_List A_100,BATTING_List A_50,BATTING_List A_4s,BATTING_List A_6s,BATTING_List A_Ct,BATTING_List A_St,BATTING_T20s_Mat,BATTING_T20s_Inns,BATTING_T20s_NO,BATTING_T20s_Runs,BATTING_T20s_HS,BATTING_T20s_Ave,BATTING_T20s_BF,BATTING_T20s_SR,BATTING_T20s_100,BATTING_T20s_50,BATTING_T20s_4s,BATTING_T20s_6s,BATTING_T20s_Ct,BATTING_T20s_St,BOWLING_Tests_Mat,BOWLING_Tests_Inns,BOWLING_Tests_Balls,BOWLING_Tests_Runs,BOWLING_Tests_Wkts,BOWLING_Tests_BBI,BOWLING_Tests_BBM,BOWLING_Tests_Ave,BOWLING_Tests_Econ,BOWLING_Tests_SR,BOWLING_Tests_4w,BOWLING_Tests_5w,BOWLING_Tests_10,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_BBI,BOWLING_ODIs_BBM,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_ODIs_10,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_BBI,BOWLING_T20Is_BBM,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,BOWLING_T20Is_10,BOWLING_First-class_Mat,BOWLING_First-class_Inns,BOWLING_First-class_Balls,BOWLING_First-class_Runs,BOWLING_First-class_Wkts,BOWLING_First-class_BBI,BOWLING_First-class_BBM,BOWLING_First-class_Ave,BOWLING_First-class_Econ,BOWLING_First-class_SR,BOWLING_First-class_4w,BOWLING_First-class_5w,BOWLING_First-class_10,BOWLING_List A_Mat,BOWLING_List A_Inns,BOWLING_List A_Balls,BOWLING_List A_Runs,BOWLING_List A_Wkts,BOWLING_List A_BBI,BOWLING_List A_BBM,BOWLING_List A_Ave,BOWLING_List A_Econ,BOWLING_List A_SR,BOWLING_List A_4w,BOWLING_List A_5w,BOWLING_List A_10,BOWLING_T20s_Mat,BOWLING_T20s_Inns,BOWLING_T20s_Balls,BOWLING_T20s_Runs,BOWLING_T20s_Wkts,BOWLING_T20s_BBI,BOWLING_T20s_BBM,BOWLING_T20s_Ave,BOWLING_T20s_Econ,BOWLING_T20s_SR,BOWLING_T20s_4w,BOWLING_T20s_5w,BOWLING_T20s_10,is_test_ar,is_odi_ar,is_t20_ar,is_allrounder
53448,Terry McGregor,Australia,Therese Ann McGregor,"
July 5, 1977, Sydney, New South Wales ",,41 years 262 days,"['Australia Women,', 'New South Wales Women']",,,,,Right-hand bat,"Right-arm fast-medium, Legbreak",,,,"['\nMedium-fast seam bowler from the Bankstown Sports club who is improving with\nevery season. Terry was named player of the National League finals in both\n1998-99 and 1999-2000, in which season she was second on the national\nwicket-taking list with 14. A useful late-order batsman, she has added\nleg-spin to her armoury in recent times. It is not unusual to see her change\nfrom her usual pace bowling to a short run-up in mid-over to bowl\nleg-breaks. \n', 'McGregor first played for New South Wales in 1997-98 and made her Australian\ndebut in the 1998-99 Rose Bowl. She is playing in her first World Cup.\n(RE/WCNSW, Dec 2000)']",['Club: Bankstown'],4.0,3,1,32.0,23,16.0,85,37.64,0,0,4,0,2.0,0.0,26.0,11,8,157.0,28*,52.33,211,74.40,0,0,4,0,8.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8,510,112,10.0,2/7,4/20,11.2,1.31,51.0,0,0,0,26.0,26,1344,631,36.0,4/8,4/8,17.52,2.81,37.3,3,0,0,0.0,,,,0.0,,,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
6565,Glenn McGrath,Australia,Glenn Donald McGrath,"
February 9, 1970, Dubbo, New South Wales ",,49 years 43 days,"['Australia,', 'Delhi Daredevils,', 'ICC World XI,', 'Middlesex,', 'New South Wales,', 'Worcestershire']",Narromine Primary; Narromine High School,"
1.95 m ",,Bowler,Right-hand bat,Right-arm fast-medium,,,,"['\nThe young Glenn McGrath was described by Mike Whitney as ""thin - but Ambrose-thin, not Bruce Reid-thin"". Much later, Mike Atherton compared McGrath to Ambrose on a vaster scale. Catapulted from the outback of New South Wales into Test cricket to replace Merv Hughes in 1993, McGrath became the greatest Australian fast bowler of his time. He went on to beat Courtney Walsh\'s 519 wickets in the 2005 Super Test to become the leading wicket-taker among fast bowlers and his claim to the title of Australia\'s greatest fast man is contested only by Dennis Lillee. His obituary was prepared a few times - he was doubted after coming back in 2004 from ankle surgery and there were similar fears following a long lay-off to care for his wife two years later - but he wrote his own farewells. He retired from Tests at the SCG - his home ground - after Australia whitewashed England 5-0 in the 2006-07 Ashes and was adjudged the Man of the Tournament during Australia\'s successful World Cup campaign in 2007, his final one-day appearance. \n', ""McGrath's USP was an unremitting off-stump line and an immaculate length. He gained off-cut and bounce, specialised in the opposition's biggest wickets - especially Atherton's and Brian Lara's - and he was unafraid to back himself publicly in these key duels. He was a batting rabbit who applied himself so intently that while playing for Worcestershire he won a bet with an Australian team-mate by scoring a fifty. The hard work eventually paid off in Tests, when he made 61, then the third-highest score by a No. 11, against New Zealand in 2004-05. Only in his occasional fits of ill-temper did he fail himself. "", ""He rewrote the World Cup record-books in 2003 with 7 for 15 against the outclassed Namibians, on his way to adding another winner's medal to a bulging collection. An ankle injury threatened to derail his quest for 500 Test wickets, but after briefly contemplating retirement he bounced back with yet another five-wicket haul against Sri Lanka at Darwin in July 2004. Three months later, at Nagpur, he became the first fast bowler to play 100 matches in the baggy green, and his greatness was further confirmed when knocking down the brittle Pakistanis at Perth with 8 for 24, the second-best figures by an Australian. "", ""Adept at picking his moments, he chose the first day at Lord's to reach 500 and his subsequent ankle and arm injuries were crucial to Australia losing the Ashes in 2005. The following summer was also painfully disrupted with the recurrence of his wife Jane's cancer, which called for immediate treatment and McGrath's full attention. He pulled out of the VB Series finals as well as tours to South Africa and Bangladesh, but he made an emphatic comeback that culminated in him taking a record 26 wickets in the 2007 World Cup. "", ' February 2008']","['Wisden Cricketer of the Year 1998', 'Wisden Australia Cricketer of the Year 1999', 'Allan Border Medal 2000', 'Test Player of the Year - 2000', 'One-Day International Player of the Year - 2001', 'Wisden Australia Cricketer of the Year 2005-06', 'Member of the Order of Australia, Jan 2008']",124.0,138,51,641.0,61,7.36,1570,40.82,0,1,51,1,38.0,0.0,250.0,68,38,115.0,11,3.83,236,48.72,0,0,7,0,37.0,0.0,2.0,1,0,5.0,5,5.00,12,41.66,0,0,0,0,1.0,0.0,189.0,193,67,977,61,7.75,,,0,2,,,54.0,0.0,305.0,80,43,124,11,3.35,270,45.92,0,0,,,48.0,0.0,19.0,5,2,9,5,3.00,18,50.00,0,0,1,0,5.0,0.0,124.0,243,29248,12186,563.0,8/24,10/27,21.64,2.49,51.9,28,29,3,250.0,248,12970,8391,381.0,7/15,7/15,22.02,3.88,34.0,9,7,0,2.0,2,48,79,5.0,3/31,3/31,15.80,9.87,9.6,0,0,0,189.0,,41759,17414,835,8/24,,20.85,2.50,50.0,,42,7,305.0,,15808,10004,463,7/15,7/15,21.60,3.79,34.1,15,7,0,19.0,19,432,492,20,4/29,4/29,24.60,6.83,21.6,1,0,0,False,False,False,False
6274,Stuart Law,Australia,Stuart Grant Law,"
October 18, 1968, Herston, Brisbane, Queensland ",,50 years 157 days,"['Australia,', 'Chennai Superstars,', 'Derbyshire,', 'Essex,', 'Lancashire,', 'Marylebone Cricket Club,', 'Queensland']","Craigslea State High School, Brisbane","
6.01  ",,Top-order batsman,Right-hand bat,"Right-arm medium, Legbreak googly",Coach,Brother - ,,"['\nThe first Queenslander to captain his native side to a Sheffield Shield triumph, Stuart Law enjoyed significant success with his state, plus Essex and Lancashire. He gained British citizenship although he had no intention of trying to add to his single Test cap. Law was a prolific batsman in Australian domestic cricket, but was around in an era when there was no shortage of quality batsman. Therefore, he was restricted to that solitary Test cap, against Sri Lanka in Perth in 1995-96, and scored an unbeaten half-century - leaving him without a Test average. His ODI career spanned 54 matches, but he was dropped before the Australians triumphant 1999 campaign in England.  \n', ""He continued to churn out endless streams of runs for Queensland, Essex and Lancashire, passing 1000 runs every English season from 1999-2003, and only injury prevented him continuing the streak in 2004. His stint at Essex ended in acrimonious fashion in 2001, and he signed for Lancashire, where he continued to score consistently big runs. Showing that his enthusiasm wasn't dimming he took on the Lancashire captaincy for 2008 although his participation in the Indian Cricket League was a contributory factor in his being released at the end of 2008. He was snapped up by Derbyshire ahead of 2009."", ""After the 2011 World Cup, Law briefly acted as Sri Lanka's interim coach before taking charge of Bangladesh. He had some success, leading Bangladesh to their first Asia Cup final but stood down nine months into  the job. He returned to Australia, taking up an array of roles, including batting coach to the national team, a job with CA's Centre of Excellence, and coaching the Under-19 team. He took over as coach of Queensland Bulls and Brisbane Heat in 2013, after the posts fell vacant when Darren Lehmann was named Australia coach. He then served as technical advisor to the Bangladesh Under-19 side at the 2016 U-19 World Cup, before taking charge of West Indies in January 2017."", '\n']",['Wisden Cricketer of the Year 1998'],1.0,1,1,54.0,54*,17.69,118,45.76,0,1,1,0,1.0,0.0,54.0,51,5,1237.0,110,26.89,1643,75.28,1,7,72,8,12.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,367.0,601,65,27080,263,50.52,,,79,128,,,407.0,0.0,392.0,371,28,11812,163,34.43,,,20,64,,,154.0,0.0,51.0,49,4,1197,101,26.60,888,134.79,1,7,151,18,16.0,0.0,1.0,1,18,9,0.0,-,-,35.33,3.00,-,0,0,0,54.0,25,807,635,12.0,2/22,2/22,52.91,4.72,67.2,0,0,0,0.0,,,,0.0,,,,7.05,,,,,367.0,,8433,4236,83,5/39,,51.03,3.01,101.6,,1,0,392.0,,3855,3166,90,5/26,5/26,35.17,4.92,42.8,4,1,0,51.0,2,11,16,2,2/6,2/6,8.00,8.72,5.5,0,0,0,False,False,False,False
53527,Lyn Larsen,Australia,Lynette Ann Larsen,"
February 3, 1963, Lismore, New South Wales ",,56 years 49 days,"['Australia Women,', 'New South Wales Women']",,,,,Right-hand bat,Legbreak,,,,[],[],15.0,14,4,410.0,86,41.0,,,0,3,,,11.0,0.0,49.0,28,7,426.0,62,20.28,,,0,2,,,11.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,24,2124,487,26.0,4/33,6/73,18.73,1.37,81.6,1,0,0,49.0,40,1870,763,24.0,3/19,3/19,31.79,2.44,77.9,0,0,0,0.0,,,,0.0,,,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
329336,Meg Lanning,Australia,Meghann Moira Lanning,"
March 25, 1992, Singapore ",,26 years 364 days,"['Australia Women,', 'Victoria Women']",,,,Top-order batsman,Right-hand bat,Right-arm medium,,Sister - ,,"['\nAptly nicknamed ""the Megastar"", Meg Lanning has achieved an incredible amount for someone so young. In 2006 she became the first girl to play first XI cricket for a Public Schools team when she represented Carey Grammar at the age of 14. Her ODI debut came in 2011 against England, and in only her second game, she scored an unbeaten 103, becoming at 18 years and 288 days old the youngest Australian - male or female - to score an international century. A year later, in an ODI against New Zealand, she broke the record for the fastest century by an Australian, racking up her ton in a mere 45 balls. \n', ""Recognised as having a great cricket brain, in January 2014 Lanning became the youngest ever captain of Australia (aged 21) mid-Ashes after an injury to Jodie Fields. She led from the front to finish as her side's top run-scorer in the series. In April that year she led her team to their third consecutive World Twenty20 title, putting up a ferocious performance with the bat: she hit 44 in the final, and in the group match against Ireland, in a breathtaking performance, she slammed 126 off 65 balls, the second highest score in all men's and women's T20Is. She finished the tournament as the leading run-scorer (with 257 runs at a strike rate of 158.6). Later in 2014 she was at the forefront of her team's whitewashes of Pakistan and West Indies, with successive ODI scores of 95, 22, 135* and 84."", ""Thanks to her trademark aggressive style with the bat, Lanning can truly claim to be one of women's cricket's only household names. 2015 brought the excitement of being named as Wisden's inaugural Leading Female Cricketer in the World, as well as captaining her side to victory in the 2015 Ashes series. Lanning's fresh, innovative approach to captaincy was praised, particularly during the Canterbury Test match, which her side won by 161 runs. "", ' ']","['Belinda Clark Award - 2014, 2015', ""ICC T20I Women's Cricketer of the Year - 2014"", 'Wisden Leading Woman Cricketer in the World - 2015', ""ICC Women's ODI Cricketer of the Year  - 2015""]",3.0,6,0,107.0,48,17.83,265,40.37,0,0,18,0,2.0,0.0,72.0,72,8,3273.0,152*,51.14,3454,94.75,12,11,421,26,40.0,0.0,85.0,82,14,2315.0,126,34.04,1986,116.56,1,12,281,26,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3,48,10,0.0,-,-,35.33,1.25,-,0,0,0,72.0,7,132,114,1.0,1/30,1/30,114.0,5.18,132.0,0,0,0,85.0,3,36,39,4.0,2/17,2/17,9.75,6.5,9.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
6250,Bruce Laird,Australia,Bruce Malcolm Laird,"
November 21, 1950, Mount Lawley, Perth, Western Australia ",,68 years 123 days,"['Australia,', 'Western Australia']",,,,,Right-hand bat,,,,,"['\nBruce Laird was ""stumpy"" by stature, nature and nickname. He was a brave and correct opener who, because of two years with World Series Cricket, did not make his Test debut until he was nearly 30. With West Indies in the prime of their ascendancy, and protective equipment still rudimentary, it was not a great time to be facing the new ball, but Laird distinguished himself with 92 in his first innings - as near as he would get to a century - and was Australia\'s most successful batsman in that 1979-80 series. Later, he played in the Centenary Test at Lord\'s.\n', ' \n']",[],21.0,40,2,1341.0,92,35.28,3713,36.11,0,11,94,0,16.0,0.0,23.0,23,3,594.0,117*,29.7,1105,53.75,1,2,52,0,5.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,103.0,186,14,6085,171,35.37,,,8,41,,,86.0,0.0,49.0,49,3,1160,117*,25.21,,,1,6,,,16.0,0.0,,,,,,,,,,,,,,,21.0,2,18,12,0.0,-,-,35.33,4.00,-,0,0,0,23.0,-,-,-,0.0,-,-,32.91,-,-,-,-,-,0.0,,,,0.0,,,,7.05,,,,,103.0,,104,69,0,-,-,-,3.98,-,0,0,0,49.0,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,False,False,False,False
6551,Craig McDermott,Australia,Craig John McDermott,"
April 14, 1965, Raceview, Ipswich, Queensland ",,53 years 344 days,"['Australia,', 'Queensland']",,"
1.91 m ",,,Right-hand bat,Right-arm fast,,"['Son - ', ',', 'Son - ']",,"[""\nAfter bursting onto the scene as a 20-year-old in England in 1985, when he took 30 wickets in six Tests, Craig McDermott had a stop-start, injury-ravaged career (which included a twisted bowel and a broken ankle) but fought back to establish himself as Australia's premier strike bowler in the early 1990s. McDermott was not as fiery as his red hair suggested, nor did he capture the public imagination in the manner of Dennis Lillee or Shane Warne, but he was a textbook outswing bowler with a classic side-on action who could run through any batting order on his day. He was also a thumping batsman in his youth. Like all self-respecting Aussies, he saved his best for England, with 84 wickets in 17 Tests, including two eight-fors and eight of his 14 five-fors. His best performance was probably at Perth in 1990-91, when he took 8 for 97 as England collapsed from 191 for 2 to 244 all out. Injuries hit McDermott again towards the end of his career: he missed the best part of the 1993 Ashes tour, as well as the famous victory in the Caribbean in 1994-95 and the World Cup a year later. \n"", ""After his playing days, McDermott returned to cricket in a coaching capacity, but not before enduring tough times off the field, as the failure of his real-estate business caused him to sell his home and declare bankruptcy. McDermott returned to cricket in late 2009, in a part-time capacity with Australia's Centre of Excellence. There he worked with several young Australian fast bowlers, including James Pattinson, Mitchell Starc and Josh Hazlewood, and was thus the best qualified to take over from Troy Cooley as Australia's bowling coach. McDermott took over that role in May 2011, and during his year charge the team, and especially their fast bowlers, achieved some fine results, including an utterly dominant performance in the home series against India. McDermott quit from his role as bowling coach in May 2012, citing the team's busy overseas schedule as the primary reason. \n""]",['Wisden Cricketer of the Year 1986'],71.0,90,13,940.0,42*,12.2,1716,54.77,0,0,90,6,19.0,0.0,138.0,78,17,432.0,37,7.08,492,87.80,0,0,36,8,27.0,0.0,0.0,,,0.0,,,,86.9,,,,,,,174.0,210,35,2856,74,16.32,,,0,7,,,53.0,0.0,176.0,97,23,594,41,8.02,,,0,0,,,32.0,0.0,,,,,,,,,,,,,,,71.0,124,16586,8332,291.0,8/97,11/157,28.63,3.01,56.9,17,14,2,138.0,138,7461,5018,203.0,5/44,5/44,24.71,4.03,36.7,4,1,0,0.0,,,,0.0,,,,7.05,,,,,174.0,,36785,19025,677,8/44,,28.10,3.10,54.3,,37,4,176.0,,9416,6212,254,5/44,5/44,24.45,3.95,37.0,7,1,0,,,,,,,,,,,,,,False,False,False,False
53613,Shelley Nitschke,Australia,Shelley Nitschke,"
December 3, 1976, Adelaide, South Australia ",,42 years 111 days,"['Adelaide Strikers Women,', 'Australia Women,', 'South Australia Women']",,,,,Left-hand bat,Slow left-arm orthodox,,,,"[""\nShelley Nitschke was 28 when she broke into Australia's team in 2005. A short, dark blonde spinner who oozes energy, she was the perfect candidate to inspire Australia's victorious World Cup campaign; becoming the leading wicket-taker in that series. No slouch batting-wise, she hammered 175 runs in her first two Tests, the Ashes series in England. The home side may have won the Urn, but this didn't do much to dampen Nitschke's spirits - she went on to help Australia take the one-day series and win the Twenty20 against their old foe. They went on to defeat India 3-0 at home. A remarkable debut year earned her the Best New Talent title at the Commonwealth Bank Awards, which was nothing less than she deserved. Nowadays she opens the batting and that part of her game is helping her to flourish into a doughty allrounder. Club-wise she plays for Sturt in the SACA Grade competition alongside fellow international Kris Britt."", ' April 2008\n \n']","[""Women's International Cricketer of the Year - 2009,2010,2011"", ""ICC Women's Cricketer of the Year - 2010"", 'Belinda Clark Award - 2012']",6.0,11,2,295.0,88*,32.77,810,36.41,0,2,42,2,0.0,0.0,80.0,69,9,2047.0,113*,34.11,2895,70.70,1,14,242,20,31.0,0.0,36.0,35,2,776.0,56,23.51,734,105.72,0,3,92,3,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11,1180,335,12.0,3/59,3/38,27.91,1.70,98.3,0,0,0,80.0,78,3632,2170,98.0,7/24,7/24,22.14,3.58,37.0,2,1,0,36.0,35,768,705,43.0,4/21,4/21,16.39,5.5,17.8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True
53455,Julia Price,Australia,Julia Clare Price,"
January 11, 1972, Sydney, New South Wales ",,47 years 72 days,"['Australia Women,', 'Queensland Women,', 'Tasmania Women']",,,,,Right-hand bat,,,,,[],[],10.0,11,5,114.0,80*,19.0,207,55.07,0,1,12,1,20.0,2.0,84.0,37,14,365.0,38,15.86,,,0,0,,,70.0,30.0,0.0,,,0.0,,,,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-,-,-,0.0,-,-,35.33,-,-,-,-,-,84.0,1,6,2,0.0,-,-,32.91,2.00,-,0,0,0,0.0,,,,0.0,,,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
275483,Erin Osborne,Australia,Erin Alyse Osborne,"
June 27, 1989, Taree, New South Wales ",,29 years 270 days,"['Australia Women,', 'New South Wales Under-19s Women']",,,,,Right-hand bat,Right-arm offbreak,,,,[],[],2.0,4,2,78.0,40,39.0,229,34.06,0,0,9,0,2.0,0.0,60.0,33,17,359.0,47*,22.43,460,78.04,0,0,25,2,18.0,0.0,59.0,18,9,78.0,17*,8.66,81,96.29,0,0,6,0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,425,137,5.0,4/67,4/83,27.4,1.93,85.0,1,0,0,60.0,59,2594,1739,68.0,3/9,3/9,25.57,4.02,38.1,0,0,0,59.0,59,1124,1080,48.0,4/19,4/19,22.50,5.76,23.4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
53633,Leah Poulton,Australia,Leah Joy Poulton,"
February 27, 1984, Newcastle, New South Wales ",,35 years 25 days,New South Wales Women,,,,,Right-hand bat,Legbreak googly,,,,"['\nLeah Poulton is an explosive batsman who was called into the Australian senior set-up for the first time in September 2006 on the back of a strong domestic season, where she scored 325 runs at an average of 32.5. Described as ""a talented player with a free-flowing game,"" by Margaret Jennings, the Australian chairman of selectors, Poulton did not disappoint her backers and made a series-clinching century in only her third ODI. With her 101, Australia sealed the Rose Bowl series 3-0 with two games to spare and she became the fourth Australian to score a century against New Zealand. Though she did begin the series and her one-day career with a duck, Poulton made 68 in the fourth ODI and ended the series with 197 runs at 39.40. She is a former captain of Australia Under-19 and plays domestic cricket for New South Wales. Picked for the Quadrangular tournament in India in February 2007, Poulton will be looking to establish herself in the national team in the coming seasons.', '\n', ' \n']",[],2.0,3,0,45.0,23,15.0,107,42.05,0,0,2,0,1.0,0.0,48.0,45,4,1033.0,104*,25.19,1583,65.25,2,4,119,9,12.0,0.0,40.0,40,2,784.0,61,20.63,752,104.25,0,2,80,11,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,24,15,0.0,-,-,35.33,3.75,-,0,0,0,48.0,6,144,98,3.0,2/9,2/9,32.66,4.08,48.0,0,0,0,40.0,1,18,20,2.0,2/20,2/20,10.00,6.66,9.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
7133,Ricky Ponting,Australia,Ricky Thomas Ponting,"
December 19, 1974, Launceston, Tasmania ",,44 years 95 days,"['Australia,', 'Antigua Hawksbills,', 'ICC World XI,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Somerset,', 'Surrey,', 'Tasmania']","Mowbray Primary; Brooks Senior High School, Launceston","
1.78 m ",,Top-order batsman,Right-hand bat,Right-arm medium,,Uncle - ,,"[""\nRicky Ponting, the most uncompromising player of his generation, grew into Australia's most successful run-maker and only sits below Bradman in the country's overall ratings. It takes an extremely critical eye to diminish his run-scoring achievements, which seem to collect new records in every series. Like spotting a celebrity, it's necessary to look twice when analysing Ponting, first as the archetypal modern batsman, then as the country's 42nd Test captain. There is no doubt about his greatness after taking guard, but his leadership has been under scrutiny for much of his reign. While his blade has sparkled, his stewardship is pock-marked by three  Ashes defeats - two in England and one at home - and stumbles to South Africa and India.  \n"", ""Those results didn't stop him from becoming the most successful captain in Test history after passing Steve Waugh's 41 wins in the 2009-10 Boxing Day Test. In the same match he overtook Shane Warne's 92 victories as the most by an individual, and he led Australia to 26 consecutive undefeated (completed) World Cup games. He stepped down from the captaincy when that run ended, in the 2011 World Cup. For the first three years of his reign he was in charge of a superstar unit and did not have to decide much tactically, but once that group headed for retirement he had to change from a manager to moulder. "", ""As a batsman the only debate is where to rank him in the high reaches of the game's greatest run-makers. Acclaimed by Academy coach Rod Marsh as the best teenage batsman he had ever seen, Ponting began with Tasmania at 17 and Australia at 20, and was given out unluckily for 96 on his Test debut. There were some teething problems, including a public admission of an alcohol problem, but the longer he went on the more he matured, building up records and runs. "", ""He plays all the shots with a full flourish of the bat - the cover drive and the pull are particularly productive methods - and knows only to attack. His breathtaking, dead-eye fielding is a force in the game by itself. Only Sachin Tendulkar has more centuries in Tests and ODIs combined than Ponting, who is a natural in the game's traditional forms, but resistant to the perks of Twenty20, from which he retired from in 2009. There have been setbacks against probing seam attacks, high-class finger-spin and, latterly, short balls, which he insists are meant to be pulled or hooked. "", 'After a fairly prolonged patchy run of form, Ponting announced that the Perth Test against South Africa in November-December 2012 would be his last international match.']","['ICC Player of the Year - 2006,2007', 'ICC Test Player of the Year - 2003, 2004, 2006', 'One-Day International Player of the Year - 2002', 'Allan Border Medal - 2004, 2006, 2007, 2009', 'Wisden Cricketer of the Year - 2006', 'Cricinfo Player of the Decade - 2000-09']",168.0,287,29,13378.0,257,51.85,22782,58.72,41,62,1509,73,196.0,0.0,375.0,365,39,13704.0,164,42.03,17046,80.39,30,82,1231,162,160.0,0.0,17.0,16,2,401.0,98*,28.64,302,132.78,0,2,41,11,8.0,0.0,289.0,494,62,24150,257,55.90,,,82,106,,,309.0,0.0,456.0,445,53,16363,164,41.74,,,34,99,,,195.0,0.0,48.0,43,3,909,98*,22.72,819,110.98,0,5,75,25,17.0,0.0,168.0,36,587,276,5.0,1/0,1/0,55.2,2.82,117.4,0,0,0,375.0,5,150,104,3.0,1/12,1/12,34.66,4.16,50.0,0,0,0,17.0,-,-,-,0.0,-,-,-,7.05,-,-,-,-,289.0,,1506,813,14,2/10,,58.07,3.23,107.5,,0,0,456.0,,349,269,8,3/34,3/34,33.62,4.62,43.6,0,0,0,48.0,2,12,23,1,1/11,1/11,23.00,11.50,12.0,0,0,0,False,False,False,False
