ID,NAME,COUNTRY,Full name,Born,Died,Current age,Major teams,Education,Height,Nickname,Playing role,Batting style,Bowling style,Other,Relation,In a nutshell,DESCRIPTION,AWARDS,BATTING_Tests_Mat,BATTING_Tests_Inns,BATTING_Tests_NO,BATTING_Tests_Runs,BATTING_Tests_HS,BATTING_Tests_Ave,BATTING_Tests_BF,BATTING_Tests_SR,BATTING_Tests_100,BATTING_Tests_50,BATTING_Tests_4s,BATTING_Tests_6s,BATTING_Tests_Ct,BATTING_Tests_St,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_ODIs_4s,BATTING_ODIs_6s,BATTING_ODIs_Ct,BATTING_ODIs_St,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_HS,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BATTING_T20Is_4s,BATTING_T20Is_6s,BATTING_T20Is_Ct,BATTING_T20Is_St,BATTING_First-class_Mat,BATTING_First-class_Inns,BATTING_First-class_NO,BATTING_First-class_Runs,BATTING_First-class_HS,BATTING_First-class_Ave,BATTING_First-class_BF,BATTING_First-class_SR,BATTING_First-class_100,BATTING_First-class_50,BATTING_First-class_4s,BATTING_First-class_6s,BATTING_First-class_Ct,BATTING_First-class_St,BATTING_List A_Mat,BATTING_List A_Inns,BATTING_List A_NO,BATTING_List A_Runs,BATTING_List A_HS,BATTING_List A_Ave,BATTING_List A_BF,BATTING_List A_SR,BATTING_List A_100,BATTING_List A_50,BATTING_List A_4s,BATTING_List A_6s,BATTING_List A_Ct,BATTING_List A_St,BATTING_T20s_Mat,BATTING_T20s_Inns,BATTING_T20s_NO,BATTING_T20s_Runs,BATTING_T20s_HS,BATTING_T20s_Ave,BATTING_T20s_BF,BATTING_T20s_SR,BATTING_T20s_100,BATTING_T20s_50,BATTING_T20s_4s,BATTING_T20s_6s,BATTING_T20s_Ct,BATTING_T20s_St,BOWLING_Tests_Mat,BOWLING_Tests_Inns,BOWLING_Tests_Balls,BOWLING_Tests_Runs,BOWLING_Tests_Wkts,BOWLING_Tests_BBI,BOWLING_Tests_BBM,BOWLING_Tests_Ave,BOWLING_Tests_Econ,BOWLING_Tests_SR,BOWLING_Tests_4w,BOWLING_Tests_5w,BOWLING_Tests_10,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_BBI,BOWLING_ODIs_BBM,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_ODIs_10,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_BBI,BOWLING_T20Is_BBM,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,BOWLING_T20Is_10,BOWLING_First-class_Mat,BOWLING_First-class_Inns,BOWLING_First-class_Balls,BOWLING_First-class_Runs,BOWLING_First-class_Wkts,BOWLING_First-class_BBI,BOWLING_First-class_BBM,BOWLING_First-class_Ave,BOWLING_First-class_Econ,BOWLING_First-class_SR,BOWLING_First-class_4w,BOWLING_First-class_5w,BOWLING_First-class_10,BOWLING_List A_Mat,BOWLING_List A_Inns,BOWLING_List A_Balls,BOWLING_List A_Runs,BOWLING_List A_Wkts,BOWLING_List A_BBI,BOWLING_List A_BBM,BOWLING_List A_Ave,BOWLING_List A_Econ,BOWLING_List A_SR,BOWLING_List A_4w,BOWLING_List A_5w,BOWLING_List A_10,BOWLING_T20s_Mat,BOWLING_T20s_Inns,BOWLING_T20s_Balls,BOWLING_T20s_Runs,BOWLING_T20s_Wkts,BOWLING_T20s_BBI,BOWLING_T20s_BBM,BOWLING_T20s_Ave,BOWLING_T20s_Econ,BOWLING_T20s_SR,BOWLING_T20s_4w,BOWLING_T20s_5w,BOWLING_T20s_10,is_test_ar,is_odi_ar,is_t20_ar,is_allrounder
300619,Rubel Hossain,Bangladesh,Mohammad Rubel Hossain,"
January 1, 1990, Bagerhat, Khulna ",,29 years 81 days,"['Bangladesh,', 'Bangladesh A,', 'Bangladesh Under-19s,', 'Chittagong Division,', 'Chittagong Kings,', 'Khulna Division,', 'South Zone (Bangladesh)']",,,,Bowler,Right-hand bat,Right-arm fast,,,,"[""\nA right-arm fast bowler with a sling action, Rubel Hossain made an immediate impact in his ODI debut, troubling the batsmen with his bouncers and ending with match-winning figures of 4 for 33 against Sri Lanka. He began by playing taped tennis ball cricket in his hometown Bagerhat, but his talents were discovered during a pacer hunt programme where he topped the speed gun. He made his cricketing debut in 2007, against Khulna Division, for whom his hero Mashrafe Mortaza plays. That didn't stop him from bouncing Mortaza and picking up his wicket during their first encounter at a local competition. When Hossain entered the domestic scene, there were instances of batsmen retiring hurt because of his stock delivery. His love for speed also explains his fascination for bikes.  \n"", ""Hossain was included in Bangladesh's Under-19 squad for the World Cup in 2008 and earned a call-up to the Bangladesh one-day squad for the home series against Sri Lanka and Zimbabwe the following year. He also made it to the Test squad for West Indies"", ' June 2009']",[],26.0,45.0,19.0,259.0,45*,9.96,568.0,45.59,0.0,0.0,33.0,4.0,11.0,0.0,96.0,49,23,123.0,17,4.73,226,54.42,0,0,12,2,17.0,0.0,27.0,14,9,17.0,8*,3.40,30,56.66,0,0,1,0,1.0,0.0,52.0,79,27,485,45*,9.32,,,0,0,,,17,0,163.0,90,39,324,45,6.35,492,65.85,0,0,25,9,37.0,0.0,98.0,35,18,80,36,4.70,99,80.80,0,0,6,2,24.0,0.0,26.0,43,4068,2651,33.0,5/166,5/210,80.33,3.91,123.2,0,1,0,96.0,94,4288,4019,122.0,6/26,6/26,32.94,5.62,35.1,7,1,0,27.0,26,567,879,28.0,3/31,3/31,31.39,9.3,20.2,0,0,0,52.0,85,7105,4636,80,5/22,6/80,57.95,3.91,88.8,0,3,0,163.0,160,7520,6548,236,6/18,6/18,27.74,5.22,31.8,10,5,0,98.0,97,2015,2772,117,5/32,5/32,23.69,8.25,17.2,3,1,0,False,False,False,False
478808,Ritu Moni,Bangladesh,MST. Ritu Moni,"
February 5, 1993, Bogra ",,26 years 46 days,"['Bangladesh Women,', 'Rajshahi Division Women']",,,,,Right-hand bat,Right-arm medium,,,,[],[],0.0,,,0.0,,17.69,,,,,,,,,16.0,14,6,156.0,28,19.5,289,53.97,0,0,10,0,0.0,0.0,19.0,13,3,61.0,17,6.10,89,68.53,0,0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,35.33,,,,,,16.0,12,225,161,1.0,1/7,1/7,161.0,4.29,225.0,0,0,0,19.0,11,123,145,4.0,1/11,1/11,36.25,7.07,30.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
436677,Soumya Sarkar,Bangladesh,Soumya Sarkar,"
February 25, 1993, Satkhira ",,26 years 26 days,"['Bangladesh,', 'Bangladesh A,', 'Bangladesh Under-19s,', 'Bangladesh Under-23s,', 'Dhaka Gladiators,', 'Khulna Division,', 'South Zone (Bangladesh)']",,"
5 ft 10 in ",,Middle-order batsman,Left-hand bat,Right-arm medium-fast,,,,"[""\nSoumya Sarkar is a Bangladeshi allrounder, but one who bowls medium-pace rather than spin. He is predominantly a top-order batsman but his seam bowling has been termed as more than useful by many coaches in the country's age group and domestic scene. \n"", ""Born in Sathikra, Soumya was admitted to the BKSP in Savar, the country's biggest sports institute. He quickly joined the cricket team and was part of BKSP's league campaigns from 2008-09 season. He played one game in the 2010 Under-19 World Cup, and two years later was an integral member of the side in Australia. In between, he struck a double-hundred in a one-day game against Qatar in Kuala Lumpur. At the 2012 Under-19 World Cup, he ruffled the feathers by Mankading Jimmy Peirson."", 'The left-hand batsman, however, has a bit of glamour to his batting, even at a young age. He stands up tall and takes a long stride to spinners and uses his hand-eye coordination quite well against the quicks. His medium-pace has given him a lot of attention too, particularly his ability to use the new ball despite the lack of pace.', ""In November 2013, he was called up to the Bangladesh Twenty20 squad but he didn't play the one-off game against New Zealand. He continued to be monitored, and when Chandika Hathurusingha, Bangladesh's new coach who took charge in May 2014, had a look at him, Soumya was back in contention."", ""He was handed an ODI debut against Zimbabwe in December 2014; he didn't bowl but made 20 off 18 balls."", ' ', ' ']",[],14.0,26.0,0.0,786.0,149,30.23,1279.0,61.45,1.0,4.0,106.0,9.0,17.0,0.0,41.0,40,3,1274.0,127*,34.43,1292,98.60,2,7,147,33,20.0,0.0,41.0,41,0,718.0,51,17.51,584,122.94,0,1,78,25,22.0,0.0,65.0,114,5,3304,149,30.31,5324,62.05,3,20,451,45,51,0,108.0,105,4,3172,154,31.40,3666,86.52,4,17,329,88,52.0,0.0,106.0,104,6,1633,58*,16.66,1442,113.24,0,5,162,58,52.0,0.0,14.0,10,418,262,3.0,2/68,2/68,87.33,3.76,139.3,0,0,0,41.0,8,132,123,1.0,1/19,1/19,123.0,5.59,132.0,0,0,0,41.0,10,93,173,4.0,1/18,1/18,43.25,11.16,23.2,0,0,0,65.0,73,2613,1471,33,5/34,5/47,44.57,3.37,79.1,0,2,0,108.0,58,1428,1300,32,3/25,3/25,40.62,5.46,44.6,0,0,0,106.0,30,345,586,12,2/17,2/17,48.83,10.19,28.7,0,0,0,False,False,False,False
535868,Sharmin Akhter,Bangladesh,Sharmin Akhter Supta,"
December 31, 1995, Gaibamdha ",,23 years 82 days,Bangladesh Women,,,,,Right-hand bat,,,,,[],[],0.0,,,0.0,,17.69,,,,,,,,,21.0,20,0,301.0,74,15.05,662,45.46,0,3,35,0,2.0,0.0,13.0,11,0,125.0,35,11.36,211,59.24,0,0,11,0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,35.33,,,,,,21.0,-,-,-,0.0,-,-,32.91,-,-,-,-,-,13.0,-,-,-,0.0,-,-,-,7.05,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
56143,Shakib Al Hasan,Bangladesh,Shakib Al Hasan,"
March 24, 1987, Magura, Jessore ",,31 years 364 days,"['Bangladesh,', 'Adelaide Strikers,', 'Bangladesh A,', 'Bangladesh Cricket Board XI,', 'Barbados Tridents,', 'Dhaka Gladiators,', 'Jamaica Tallawahs,', 'Karachi Kings,', 'Khulna Division,', 'Kolkata Knight Riders,', 'Peshawar Zalmi,', 'Sunrisers Hyderabad,', 'Worcestershire']",,,,Allrounder,Left-hand bat,Slow left-arm orthodox,,,,"['\nWhen the annals of Bangladesh cricket are sifted by future generations, Shakib Al Hasan will emerge and re-emerge as the greatest cricketer of its first two decades. His on-field performances and off-field professionalism set a benchmark that was followed by peers and juniors alike. As a bowler, Shakib is accurate, consistent and canny; aggression and a wide range of strokes are the keys to his batting. Even more importantly, he has self-belief an excellent temperament, unflustered by the big occasion and ready to do battle against the top teams. \n', 'The best of his ability and temperament were on display in his first Test as captain, against a weakened West Indies side in Grenada, when Shakib took eight wickets and scored an unbeaten 96 in a tense but successful fourth-innings chase of 215, leading Bangladesh to their first overseas series victory. In only his fourth Test as captain, Shakib scored 87 and 100 - his maiden Test century - in a losing cause against New Zealand in Hamilton, performances that offered further proof of his skill and ability to handle pressure. Against the same opponents in 2008, Shakib took 7 for 36 in Chittagong, only the second instance of a Bangladesh bowler taking seven or more wickets in a Test innings.', ""In ODIs, Shakib's contributions have been equally vital with bat and ball and he became the first from Bangladesh to achieve the double of 2000 runs and 100 wickets. He also became the first batsman from Bangladesh to score five hundreds, despite mostly batting at No. 5."", ""Being clearly the best player in the team, it wasn't surprising when Shakib was handed the captaincy in 2009 after Mashrafe Mortaza repeatedly got injured during his first tenure. His ability to perform consistently and to stay calm under pressure worked well for Bangladesh, as they won 22 out of 47 games under him, and even beat England in the 2011 World Cup. However, the World Cup campaign was followed by a disappointing tour of Zimbabwe, where Bangladesh lost a one-off Test and the ODI series, which led to Shakib's removal as captain."", 'His form hardly waned, however, as he quickly bounced back to help Bangladesh bowl out West Indies for 61 in an ODI; a hundred and five-for in the same Test - something he has done twice - followed later in the year. He remained consistent for Bangladesh and his IPL team, Kolkata Knight Riders, but in 2014 Shakib lapsed into off-field shenanigans that saw him fined for lewdly gesticulating at the camera from the dressing-room during an ODI against Sri Lanka, then suspended for six months by the BCB for misbehaving with coach Chandika Hathurusingha and threatening to quit Bangladesh duty. The ban was lifted early and Shakib made the vice-captain in the ODI and T20 formats under Mashrafe. His match-winning ability was undimmed and he played key roles in Bangladesh wins during their stellar 2015. ']",['Wisden Cricketer World Test Player of the Year 2009'],55.0,103.0,7.0,3807.0,217,39.65,6150.0,61.9,5.0,24.0,470.0,19.0,22.0,0.0,195.0,183,24,5577.0,134*,35.07,6863,81.26,7,40,504,38,45.0,0.0,72.0,72,9,1471.0,84,23.34,1196,122.99,0,8,152,32,18.0,0.0,91.0,167,14,5722,217,37.39,,,8,34,,,45,0,239.0,225,26,6665,134*,33.49,7975,83.57,7,47,598,58,63.0,0.0,295.0,270,44,4754,86*,21.03,3894,122.08,0,18,445,120,74.0,0.0,55.0,93,12774,6415,205.0,7/36,10/124,31.29,3.01,62.3,8,18,2,195.0,192,9899,7333,247.0,5/47,5/47,29.68,4.44,40.0,8,1,0,72.0,71,1571,1775,88.0,5/20,5/20,20.17,6.77,17.8,3,1,0,91.0,,18924,9190,305,7/32,,30.13,2.91,62.0,10,23,2,239.0,235,11767,8661,307,5/18,5/18,28.21,4.41,38.3,13,2,0,295.0,289,6206,7095,344,6/6,6/6,20.62,6.85,18.0,8,4,0,True,True,True,True
535870,Shamima Sultana,Bangladesh,Shamima Sultana,"
March 9, 1988, Gumugura ",,31 years 14 days,Bangladesh Women,,,,Wicketkeeper,Right-hand bat,,,,,[],[],0.0,,,0.0,,17.69,,,,,,,,,5.0,5,0,102.0,53,20.4,213,47.88,0,1,12,1,1.0,3.0,30.0,29,1,444.0,51,15.85,508,87.4,0,2,62,1,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,35.33,,,,,,5.0,-,-,-,0.0,-,-,32.91,-,-,-,-,-,30.0,-,-,-,0.0,-,-,-,7.05,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
288305,Shafiul Islam,Bangladesh,Shafiul Islam,"
October 6, 1989, Bogra ",,29 years 168 days,"['Bangladesh,', 'Bangladesh A,', 'Barisal Burners,', 'North Zone (Bangladesh),', 'Rajshahi Division']",,,,Bowler,Right-hand bat,Right-arm fast-medium,,,,"[""\nShafiul Islam, a right-arm fast bowler, forced his way into the first-class scene in 2007 and was immediately in the thick of the action. After taking five wickets on debut, he very nearly steered his side, Rajshahi Division, to an improbable win with the bat. Islam's abilities with the new ball soon made the Bangladesh talent spotters take note. An average of just over 25 in his first two seasons on the benign tracks of Bangladesh, and injuries to senior pacemen including Mashrafe Mortaza, earned the youngster a call-up to the national ODI squad for the home tri-series against India and Sri Lanka. He made his debut against Sri Lanka in the opening game of the series in January 2010."", ' ', '  \n']",[],11.0,21.0,1.0,211.0,53,10.55,439.0,48.06,0.0,1.0,31.0,3.0,2.0,0.0,56.0,31,11,126.0,24*,6.3,221,57.01,0,0,13,2,8.0,0.0,12.0,5,1,19.0,16,4.75,27,70.37,0,0,1,1,1.0,0.0,57.0,79,18,793,53,13.00,1344,59.00,0,2,101,24,17,0,117.0,66,25,357,44,8.70,489,73.00,0,0,28,11,24.0,0.0,85.0,30,15,140,25*,9.33,161,86.95,0,0,13,3,16.0,0.0,11.0,19,1734,942,17.0,3/86,4/67,55.41,3.25,102.0,0,0,0,56.0,56,2342,2294,63.0,4/21,4/21,36.41,5.87,37.1,4,0,0,12.0,12,232,308,8.0,2/19,2/19,38.50,7.96,29.0,0,0,0,57.0,97,8299,4399,142,6/39,8/107,30.97,3.18,58.4,4,3,0,117.0,117,5267,4942,157,5/32,5/32,31.47,5.62,33.5,6,1,0,85.0,83,1618,2180,89,5/26,5/26,24.49,8.08,18.1,2,1,0,False,False,False,False
535869,Sanjida Islam,Bangladesh,Sanjida Islam,"
April 1, 1996, Rangtur ",,22 years 356 days,Bangladesh Women,,,,Top-order batsman,Right-hand bat,,,,,[],[],0.0,,,0.0,,17.69,,,,,,,,,14.0,13,0,154.0,35,11.84,379,40.63,0,0,14,0,3.0,0.0,39.0,34,1,223.0,35,6.75,356,62.64,0,0,17,2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,35.33,,,,,,14.0,1,6,12,0.0,-,-,32.91,12.00,-,0,0,0,39.0,-,-,-,0.0,-,-,-,7.05,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False
301603,Salma Khatun,Bangladesh,Salma Khatun,"
October 1, 1990, Khulna ",,28 years 173 days,Bangladesh Women,,,,Allrounder,Right-hand bat,Right-arm offbreak,,,,[],[],0.0,,,0.0,,17.69,,,,,,,,,32.0,30,3,358.0,75*,13.25,697,51.36,0,1,32,0,7.0,0.0,57.0,40,8,506.0,49*,15.81,595,85.04,0,0,39,2,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,35.33,,,,,,32.0,31,1317,785,32.0,3/18,3/18,24.53,3.57,41.1,0,0,0,57.0,56,1110,904,50.0,4/6,4/6,18.08,4.88,22.2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True
373538,Sabbir Rahman,Bangladesh,Mohammad Sabbir Rahman,"
November 22, 1991, Rajsahi ",,27 years 121 days,"['Bangladesh,', 'Bangladesh A,', 'Bangladesh Cricket Board Academy,', 'Bangladesh Under-19s,', 'Bangladesh Under-23s,', 'Barisal Burners,', 'Barisal Division,', 'Peshawar Zalmi,', 'Rajshahi Division,', 'Sylhet Sixers']",,,,Middle-order batsman,Right-hand bat,Legbreak,,,,"[""\nSabbir Rahman shot into the limelight with an 18-ball unbeaten 33 in the gold-medal match of the 2010 Asian Games against Afghanistan. Bangladesh needed 44 from the last five overs of the T20 game, and Sabbir coolly struck three sixes to ensure the country's first gold in the Asian Games itself. \n"", 'He had earlier turned heads with his big-spinning legbreaks in the Dhaka club scene as well as for the Bangladesh U19 side in the 2010 U19 World Cup, but he chose the Guangzhou International Cricket Stadium to launch himself.', ""He continued to flourish in T20 cricket for the next two seasons but his lack of runs in first-class and one-day cricket held him back. Finally he was chosen to play for Bangladesh in 2014 in his favoured format, but it wasn't a great start. He made his ODI debut towards the end of the year and although not the finished article nor a proven player at this level, he was chosen in their 2015 World Cup squad."", 'Born in Rajshahi, Sabbir possesses exceptional fielding skills and is a handy legspinner: he took a six-wicket haul in the 2014-15 Dhaka Premier League. As a batsman he can be a big hitter, but is a better batsman when he tries to play straight and square on the off side.', '\n']",[],11.0,22.0,2.0,481.0,66,24.05,875.0,54.97,0.0,4.0,57.0,6.0,3.0,0.0,57.0,51,5,1212.0,102,26.34,1322,91.67,1,5,138,24,30.0,0.0,41.0,40,5,906.0,80,25.88,739,122.59,0,4,87,28,22.0,0.0,58.0,101,16,2772,165,32.61,4856,57.08,4,14,351,30,48,0,136.0,127,14,3240,112,28.67,3515,92.17,3,16,320,79,66.0,0.0,140.0,129,19,2958,122,26.89,2415,122.48,1,14,245,112,71.0,0.0,11.0,7,144,98,0.0,-,-,35.33,4.08,-,0,0,0,57.0,19,278,313,3.0,1/12,1/12,104.33,6.75,92.6,0,0,0,41.0,8,67,70,6.0,3/11,3/11,11.66,6.26,11.1,0,0,0,58.0,55,1201,704,16,3/17,3/19,44.00,3.51,75.0,0,0,0,136.0,67,1488,1385,50,6/43,6/43,27.70,5.58,29.7,3,1,0,140.0,31,349,417,18,3/11,3/11,23.16,7.16,19.3,0,0,0,False,False,False,False
538506,Taskin Ahmed,Bangladesh,Taskin Ahmed,"
April 3, 1995, Dhaka ",,23 years 354 days,"['Bangladesh,', 'Bangladesh A,', 'Bangladesh Cricket Board XI,', 'Bangladesh Under-19s,', 'Chittagong Kings,', 'Dhaka Metropolis,', 'Dhaka Metropolis']",,,,Bowler,Left-hand bat,Right-arm fast,,,,"[""\nEven before he was anywhere near making his international debut, Taskin Ahmed became an internet sensation. A video of his spell against England Under-19s in 2012 found its way to Youtube, and the sight of a Bangladeshi fast bowler ripping it past batsman and hitting the wicketkeeper's gloves quite hard and high made people curious. \n"", ""Taskin is a tall fast bowler, with a body structure slightly akin to Mashrafe Mortaza. He bowls with a high-arm action, after coming in from a smooth run-up. He is a product of Dhaka's cricket academy scene, having learned his craft at the Abahani ground nets, living nearby in Mohammadpur."", 'He burst into the domestic scene with a four-wicket haul in the 2013 BPL, but he suffered a knee injury soon after which kept him sidelined for nearly a year. He went through rehabilitation work during the time, and as he slowly recovered, Taskin bowled in the Bangladesh nets regularly.', 'The coaching staff was impressed by his ability, and kept him in the radar for a very long time, until they found the right time to blood him. Taskin made his T20 debut for Bangladesh in the World T20, and has been retained in the ODI squad for the India series in June 2014.', '\n']",[],5.0,10.0,0.0,68.0,33,6.8,166.0,40.96,0.0,0.0,3.0,2.0,1.0,0.0,32.0,16,6,41.0,14,4.1,99,41.41,0,0,2,0,7.0,0.0,19.0,6,3,29.0,15*,9.66,31,93.54,0,0,3,1,1.0,0.0,21.0,34,14,244,34,12.20,514,47.47,0,0,22,6,2,0,74.0,36,14,201,38*,9.13,269,74.72,0,0,12,8,16.0,0.0,64.0,18,6,61,18*,5.08,88,69.31,0,0,4,2,6.0,0.0,5.0,10,930,682,7.0,2/43,3/170,97.42,4.40,132.8,0,0,0,32.0,31,1413,1401,45.0,5/28,5/28,31.13,5.94,31.4,2,1,0,19.0,17,335,438,12.0,2/32,2/32,36.50,7.84,27.9,0,0,0,21.0,40,3228,2038,51,5/67,5/81,39.96,3.78,63.2,3,1,0,74.0,73,3192,2923,110,5/28,5/28,26.57,5.49,29.0,4,1,0,64.0,61,1249,1737,75,5/31,5/31,23.16,8.34,16.6,3,1,0,False,False,False,False
56194,Tamim Iqbal,Bangladesh,Tamim Iqbal Khan,"
March 20, 1989, Chittagong ",,30 years 3 days,"['Bangladesh,', 'Asia XI,', 'Bangladesh A,', 'Bangladesh Under-19s,', 'Chittagong Division,', 'Duronto Rajshahi,', 'ICC World XI,', 'Nottinghamshire,', 'Peshawar Zalmi,', 'Pune Warriors,', 'St Lucia Zouks,', 'Wellington,', 'World-XI']",,,,Opening batsman,Left-hand bat,,,"['Uncle - ', ',', 'Brother - ']",,"[""\nTamim Iqbal was already one of Bangladesh's most assured batsmen at the time of his 21st birthday, and will be a vital component at the top of the order for years to come. His promise was apparent when, batting for the Under-19s against England at the end of 2005, he smashed 112 from just 71 balls to help Bangladesh cruise to victory. The left-hander is regarded as one of the most exciting prospects in Bangladesh cricket and is arguably the hardest hitter of the cricket ball in the country. His elegance and style through the off side is a treat to watch but his trademark shot is the straight drive, capped with a text-book like follow-through.  \n"", 'Tamim is the younger brother of Bangladesh international Nafis Iqbal Khan and nephew of former Bangladesh skipper Akram Khan. He made his one-day debut against Zimbabwe in February 2007 and was included in the World Cup squad after playing just two matches. His straight six off Zaheer Khan after skipping down the track was one of the best shots of the tournament. He scored a stylish 84 in his debut Test, against New Zealand in Dunedin and has since firmly established his spot at the top of the order. His maiden century came in 2009 against West Indies in St Vincent, a match-winning effort. He then set a national record against Zimbabwe in Bulawayo when he blasted an unbeaten 154 in a tall chase.', ""Tamim has found England's bowling attack particularly to his liking, and a superb run of form against them in two series, home and away, lead to five scores of more than fifty in six Test innings, culminating in his stunning 103 at Lord's in May 2010.\n "", ' ', ' May 2010\n']",[],58.0,112.0,1.0,4327.0,206,38.98,7648.0,56.57,9.0,27.0,538.0,35.0,14.0,0.0,189.0,187,8,6460.0,154,36.08,8290,77.92,11,44,705,82,48.0,0.0,75.0,75,5,1613.0,103*,23.04,1383,116.63,1,6,174,41,18.0,0.0,88.0,164,7,6637,206,42.27,,,15,40,,,28,0,234.0,232,11,8355,157,37.80,10255,81.47,16,53,,,61.0,0.0,191.0,190,17,5225,141*,30.20,4349,120.14,3,33,538,159,55.0,0.0,58.0,5,30,20,0.0,-,-,35.33,4.00,-,0,0,0,189.0,2,6,13,0.0,-,-,32.91,13.00,-,0,0,0,75.0,-,-,-,0.0,-,-,-,7.05,-,-,-,-,88.0,,252,193,0,-,-,-,4.59,-,0,0,0,234.0,,12,19,0,-,-,-,9.50,-,0,0,0,191.0,2,13,18,0,-,-,-,8.30,-,0,0,0,False,False,False,False
